feature,tree,knn,gnb,lda
1,55.124540628828086,50.510412413229886,51.00040832993058,53.2053899550837
2,55.124540628828086,50.510412413229886,51.00040832993058,53.2053899550837
3,55.124540628828086,50.510412413229886,51.00040832993058,53.2053899550837
4,55.124540628828086,50.510412413229886,51.00040832993058,53.2053899550837
5,55.124540628828086,50.510412413229886,51.00040832993058,53.2053899550837
6,55.124540628828086,50.510412413229886,51.00040832993058,53.2053899550837
7,55.124540628828086,50.510412413229886,51.00040832993058,53.2053899550837
8,55.124540628828086,50.510412413229886,51.00040832993058,53.2053899550837
9,55.124540628828086,50.510412413229886,51.00040832993058,53.2053899550837
10,55.124540628828086,50.510412413229886,51.00040832993058,53.2053899550837
11,55.124540628828086,50.510412413229886,51.00040832993058,53.2053899550837
